,sentence,sentence_id
3330,"If Trump wants a negotiator, someone who has a lot of credibility, the official said, he has that in McAleenan. The official then went on to outline a list of policy priorities for addressing the crisis at the border that might achieve some measure of consensus in Washington.","(4, 1007)"
3331,"So far, he added, there hasnt been any serious effort to give those a chance.","(4, 1008)"
3332,,"(4, 1009)"
3333,nan,"(4, 1100)"
3334,nan,"(4, 1200)"
3335,"For all of McAleenans credentials, his new title may be a sign of someone elses promotion.","(4, 1000)"
3336,"In a single week, Stephen Miller has successfully torpedoed the careers of two D.H.S.","(4, 1001)"
3337,officials and has shown his ever-expanding influence within the Administration.,"(4, 1002)"
3338,"In a recent Oval Office meeting, according to the Washington Post, Trump told Miller that he would be in charge of all immigration and border matters.","(4, 1003)"
3339,"Theres been talk of creating a new government post known as Trumps immigration tsar, with ranging responsibilities to implement Millers agenda; the names reportedly under considerationincluding the former Virginia attorney general Ken Cuccinelli and the former secretary of state of Kansas Kris Kobachare notorious for their partisan and ideological bona fides.","(4, 1004)"
3340,"Miller appears to hold even greater sway over immigration policy than he did a year ago, and the President, whos reportedly championing a new policy to separate families at the border, is as receptive as ever.","(4, 1005)"
3341,"On Sunday, I asked the Administration official whether McAleenan stood a chance of leading the Department under these circumstances.","(4, 1006)"
3342,"If Trump wants a negotiator, someone who has a lot of credibility, the official said, he has that in McAleenan. The official then went on to outline a list of policy priorities for addressing the crisis at the border that might achieve some measure of consensus in Washington.","(4, 1007)"
3343,"So far, he added, there hasnt been any serious effort to give those a chance.","(4, 1008)"
3344,,"(4, 1009)"
3345,nan,"(4, 1100)"
3346,nan,"(4, 1200)"
3347,"For all of McAleenans credentials, his new title may be a sign of someone elses promotion.","(4, 1000)"
3348,"In a single week, Stephen Miller has successfully torpedoed the careers of two D.H.S.","(4, 1001)"
3349,officials and has shown his ever-expanding influence within the Administration.,"(4, 1002)"
3350,"In a recent Oval Office meeting, according to the Washington Post, Trump told Miller that he would be in charge of all immigration and border matters.","(4, 1003)"
3351,"Theres been talk of creating a new government post known as Trumps immigration tsar, with ranging responsibilities to implement Millers agenda; the names reportedly under considerationincluding the former Virginia attorney general Ken Cuccinelli and the former secretary of state of Kansas Kris Kobachare notorious for their partisan and ideological bona fides.","(4, 1004)"
3352,"Miller appears to hold even greater sway over immigration policy than he did a year ago, and the President, whos reportedly championing a new policy to separate families at the border, is as receptive as ever.","(4, 1005)"
3353,"On Sunday, I asked the Administration official whether McAleenan stood a chance of leading the Department under these circumstances.","(4, 1006)"
3354,"If Trump wants a negotiator, someone who has a lot of credibility, the official said, he has that in McAleenan. The official then went on to outline a list of policy priorities for addressing the crisis at the border that might achieve some measure of consensus in Washington.","(4, 1007)"
3355,"So far, he added, there hasnt been any serious effort to give those a chance.","(4, 1008)"
3356,,"(4, 1009)"
3357,nan,"(4, 1100)"
3358,nan,"(4, 1200)"
3359,"For all of McAleenans credentials, his new title may be a sign of someone elses promotion.","(4, 1000)"
3360,"In a single week, Stephen Miller has successfully torpedoed the careers of two D.H.S.","(4, 1001)"
3361,officials and has shown his ever-expanding influence within the Administration.,"(4, 1002)"
3362,"In a recent Oval Office meeting, according to the Washington Post, Trump told Miller that he would be in charge of all immigration and border matters.","(4, 1003)"
3363,"Theres been talk of creating a new government post known as Trumps immigration tsar, with ranging responsibilities to implement Millers agenda; the names reportedly under considerationincluding the former Virginia attorney general Ken Cuccinelli and the former secretary of state of Kansas Kris Kobachare notorious for their partisan and ideological bona fides.","(4, 1004)"
3364,"Miller appears to hold even greater sway over immigration policy than he did a year ago, and the President, whos reportedly championing a new policy to separate families at the border, is as receptive as ever.","(4, 1005)"
3365,"On Sunday, I asked the Administration official whether McAleenan stood a chance of leading the Department under these circumstances.","(4, 1006)"
3366,"If Trump wants a negotiator, someone who has a lot of credibility, the official said, he has that in McAleenan. The official then went on to outline a list of policy priorities for addressing the crisis at the border that might achieve some measure of consensus in Washington.","(4, 1007)"
3367,"So far, he added, there hasnt been any serious effort to give those a chance.","(4, 1008)"
3368,,"(4, 1009)"
3369,nan,"(4, 1100)"
3370,nan,"(4, 1200)"
3371,"For all of McAleenans credentials, his new title may be a sign of someone elses promotion.","(4, 1000)"
3372,"In a single week, Stephen Miller has successfully torpedoed the careers of two D.H.S.","(4, 1001)"
3373,officials and has shown his ever-expanding influence within the Administration.,"(4, 1002)"
3374,"In a recent Oval Office meeting, according to the Washington Post, Trump told Miller that he would be in charge of all immigration and border matters.","(4, 1003)"
3375,"Theres been talk of creating a new government post known as Trumps immigration tsar, with ranging responsibilities to implement Millers agenda; the names reportedly under considerationincluding the former Virginia attorney general Ken Cuccinelli and the former secretary of state of Kansas Kris Kobachare notorious for their partisan and ideological bona fides.","(4, 1004)"
3376,"Miller appears to hold even greater sway over immigration policy than he did a year ago, and the President, whos reportedly championing a new policy to separate families at the border, is as receptive as ever.","(4, 1005)"
3377,"On Sunday, I asked the Administration official whether McAleenan stood a chance of leading the Department under these circumstances.","(4, 1006)"
3378,"If Trump wants a negotiator, someone who has a lot of credibility, the official said, he has that in McAleenan. The official then went on to outline a list of policy priorities for addressing the crisis at the border that might achieve some measure of consensus in Washington.","(4, 1007)"
3379,"So far, he added, there hasnt been any serious effort to give those a chance.","(4, 1008)"
3380,,"(4, 1009)"
3381,nan,"(4, 1100)"
3382,nan,"(4, 1200)"
3383,"For all of McAleenans credentials, his new title may be a sign of someone elses promotion.","(4, 1000)"
3384,"In a single week, Stephen Miller has successfully torpedoed the careers of two D.H.S.","(4, 1001)"
3385,officials and has shown his ever-expanding influence within the Administration.,"(4, 1002)"
3386,"In a recent Oval Office meeting, according to the Washington Post, Trump told Miller that he would be in charge of all immigration and border matters.","(4, 1003)"
3387,"Theres been talk of creating a new government post known as Trumps immigration tsar, with ranging responsibilities to implement Millers agenda; the names reportedly under considerationincluding the former Virginia attorney general Ken Cuccinelli and the former secretary of state of Kansas Kris Kobachare notorious for their partisan and ideological bona fides.","(4, 1004)"
3388,"Miller appears to hold even greater sway over immigration policy than he did a year ago, and the President, whos reportedly championing a new policy to separate families at the border, is as receptive as ever.","(4, 1005)"
3389,"On Sunday, I asked the Administration official whether McAleenan stood a chance of leading the Department under these circumstances.","(4, 1006)"
3390,"If Trump wants a negotiator, someone who has a lot of credibility, the official said, he has that in McAleenan. The official then went on to outline a list of policy priorities for addressing the crisis at the border that might achieve some measure of consensus in Washington.","(4, 1007)"
