,sentence,sentence_id
2162,"The final hurdle was to clear Deir Ezzor province, which is home to Syrias most valuable oil fields.","(5, 2101)"
2163,"In December, the S.D.F.","(5, 2102)"
2164,captured Hajin and began mapping out the next two months of operations with U.S. Special Forces.,"(5, 2103)"
2165,Their focus was on eliminating the stubborn Islamic State pockets near the Iraqi border and stabilizing liberated areas to prevent an ISIS resurgence.,"(5, 2104)"
2166,"We have obviously learned a lot of lessons in the past, so we know that once the physical space is defeated we cant just pick up and leave, McGurk told reporters on December 11th.","(5, 2105)"
2167,"Were prepared to make sure that we do all we can to ensure this is enduring. U.S. goals, he added, will take some time.","(5, 2106)"
2168,,"(5, 2107)"
2169,"Six days later, Mazloum was summoned by General Joseph Votel, the head of U.S. operations in the Middle East, for a video conference.","(5, 2200)"
2170,"The timing, at midnight in Syria, was unexpected.","(5, 2201)"
2171,So was the message.,"(5, 2202)"
2172,"I was the first one to hear the words, Salar Malla, Mazloums aide-de-camp and translator, told me.","(5, 2203)"
2173,"Before you translate anything, you have to absorb it.","(5, 2204)"
2174,"I spoke the words, but I didnt believe them.","(5, 2205)"
2175,,"(5, 2206)"
2176,"General Votel informed Mazloum that he had received a letter from the White House two hours earlier, ordering the immediate withdrawal of U.S. troops from Syria.","(5, 2300)"
2177,"Votel did not know the details, he told Mazloum, but he had wanted the Kurd to hear it from him rather than from the media.","(5, 2301)"
2178,"It was a surprise, Mazloum told me, at his forward operating base.","(5, 2302)"
2179,"We didnt believe that in the middle of the battle, when were fighting against ISIS, when were fighting against all the others, that our partners would abandon us.","(5, 2303)"
2180,"To be honest, the painful point for us was that America is a great country.","(5, 2304)"
2181,How could a great country behave like that and abandon its allies in the middle of the fight?,"(5, 2305)"
2182,"And, from that time on, how are people going to trust in the Americans or partner with them in any fight in the future?","(5, 2306)"
2183,,"(5, 2307)"
2184,"Trump had made the decision unilaterally, U.S. officials told me.","(5, 2400)"
2185,"There had been no interagency review, no conferring with military brass, no discussions with the dozens of other countries in the U.S.-led coalition.","(5, 2401)"
2186,Many were as surprised as Mazloum was.,"(5, 2402)"
2187,The pivot had been another telephone conversation with President Erdogan.,"(5, 2403)"
2188,The Turkish leader asked why the U.S. needed two thousand troops in Syria if the caliphate was collapsing.,"(5, 2404)"
2189,"Two days later, Trump tweeted, We have defeated ISIS in Syria, my only reason for being there during the Trump Presidency. The problem was that ISIS had not yet collapsed.","(5, 2405)"
2190,"It still had tens of thousands of fighters, families, and fans in pockets of the Euphrates River Valley.","(5, 2406)"
2191,,"(5, 2407)"
2192,"Six days later, Mazloum was summoned by General Joseph Votel, the head of U.S. operations in the Middle East, for a video conference.","(5, 2200)"
2193,"The timing, at midnight in Syria, was unexpected.","(5, 2201)"
2194,So was the message.,"(5, 2202)"
2195,"I was the first one to hear the words, Salar Malla, Mazloums aide-de-camp and translator, told me.","(5, 2203)"
2196,"Before you translate anything, you have to absorb it.","(5, 2204)"
2197,"I spoke the words, but I didnt believe them.","(5, 2205)"
2198,,"(5, 2206)"
2199,"General Votel informed Mazloum that he had received a letter from the White House two hours earlier, ordering the immediate withdrawal of U.S. troops from Syria.","(5, 2300)"
2200,"Votel did not know the details, he told Mazloum, but he had wanted the Kurd to hear it from him rather than from the media.","(5, 2301)"
2201,"It was a surprise, Mazloum told me, at his forward operating base.","(5, 2302)"
2202,"We didnt believe that in the middle of the battle, when were fighting against ISIS, when were fighting against all the others, that our partners would abandon us.","(5, 2303)"
2203,"To be honest, the painful point for us was that America is a great country.","(5, 2304)"
2204,How could a great country behave like that and abandon its allies in the middle of the fight?,"(5, 2305)"
2205,"And, from that time on, how are people going to trust in the Americans or partner with them in any fight in the future?","(5, 2306)"
2206,,"(5, 2307)"
2207,"Trump had made the decision unilaterally, U.S. officials told me.","(5, 2400)"
2208,"There had been no interagency review, no conferring with military brass, no discussions with the dozens of other countries in the U.S.-led coalition.","(5, 2401)"
2209,Many were as surprised as Mazloum was.,"(5, 2402)"
2210,The pivot had been another telephone conversation with President Erdogan.,"(5, 2403)"
2211,The Turkish leader asked why the U.S. needed two thousand troops in Syria if the caliphate was collapsing.,"(5, 2404)"
2212,"Two days later, Trump tweeted, We have defeated ISIS in Syria, my only reason for being there during the Trump Presidency. The problem was that ISIS had not yet collapsed.","(5, 2405)"
2213,"It still had tens of thousands of fighters, families, and fans in pockets of the Euphrates River Valley.","(5, 2406)"
2214,,"(5, 2407)"
2215,"Six days later, Mazloum was summoned by General Joseph Votel, the head of U.S. operations in the Middle East, for a video conference.","(5, 2200)"
2216,"The timing, at midnight in Syria, was unexpected.","(5, 2201)"
2217,So was the message.,"(5, 2202)"
2218,"I was the first one to hear the words, Salar Malla, Mazloums aide-de-camp and translator, told me.","(5, 2203)"
2219,"Before you translate anything, you have to absorb it.","(5, 2204)"
2220,"I spoke the words, but I didnt believe them.","(5, 2205)"
2221,,"(5, 2206)"
2222,"General Votel informed Mazloum that he had received a letter from the White House two hours earlier, ordering the immediate withdrawal of U.S. troops from Syria.","(5, 2300)"
2223,"Votel did not know the details, he told Mazloum, but he had wanted the Kurd to hear it from him rather than from the media.","(5, 2301)"
2224,"It was a surprise, Mazloum told me, at his forward operating base.","(5, 2302)"
2225,"We didnt believe that in the middle of the battle, when were fighting against ISIS, when were fighting against all the others, that our partners would abandon us.","(5, 2303)"
2226,"To be honest, the painful point for us was that America is a great country.","(5, 2304)"
2227,How could a great country behave like that and abandon its allies in the middle of the fight?,"(5, 2305)"
2228,"And, from that time on, how are people going to trust in the Americans or partner with them in any fight in the future?","(5, 2306)"
2229,,"(5, 2307)"
2230,"Trump had made the decision unilaterally, U.S. officials told me.","(5, 2400)"
2231,"There had been no interagency review, no conferring with military brass, no discussions with the dozens of other countries in the U.S.-led coalition.","(5, 2401)"
2232,Many were as surprised as Mazloum was.,"(5, 2402)"
2233,The pivot had been another telephone conversation with President Erdogan.,"(5, 2403)"
2234,The Turkish leader asked why the U.S. needed two thousand troops in Syria if the caliphate was collapsing.,"(5, 2404)"
2235,"Two days later, Trump tweeted, We have defeated ISIS in Syria, my only reason for being there during the Trump Presidency. The problem was that ISIS had not yet collapsed.","(5, 2405)"
2236,"It still had tens of thousands of fighters, families, and fans in pockets of the Euphrates River Valley.","(5, 2406)"
2237,,"(5, 2407)"
2238,"In Washington, the backlash to Trumps abrupt decision was immediate.","(5, 2500)"
2239,"Defense Secretary James Mattis pleaded with the President to change his mind; when he didnt, Mattis resigned.","(5, 2501)"
2240,So did McGurk.,"(5, 2502)"
2241,Even Trumps Republican allies expressed outrage.,"(5, 2503)"
2242,Lindsey Graham called the decision a stain on the honor of the United States. A bipartisan group of senators appealed to the White House.,"(5, 2504)"
2243,"If you decide to follow through with your decision to pull our troops out of Syria, any remnants of ISIS in Syria will surely renew and embolden their efforts in the region, they wrote.","(5, 2505)"
2244,,"(5, 2506)"
2245,"In a rare public statement, Mazloum also appealed to Trump, asking him to keep at least half of the two thousand troops in place until all of the Islamic States territory was liberated.","(5, 2600)"
2246,"We would like to have air cover, air support and a force on the ground to coordinate with us, Kobani told reporters travelling with an American military delegation.","(5, 2601)"
2247,"American forces must remain beside us. Trump had once pledged to protect the S.D.F., Mazloum said.","(5, 2602)"
2248,"I want him to live up to his word. In a separate conversation, he admitted to me, Were worried about being alone again.","(5, 2603)"
2249,,"(5, 2604)"
2250,"Mazloum did not waver, however.","(5, 2700)"
2251,"Immediately, we started thinking of the phase after the American presence in Syria, and how were going to distribute our forces and depend on our own capacity to preserve those gains, he told me.","(5, 2701)"
2252,"At the end of the day, this is an internal American decision, and we cannot intervene in it.","(5, 2702)"
2253,So we started thinking about how were going to be able to fight and do policy without them.,"(5, 2703)"
2254,,"(5, 2704)"
2255,"In Washington, the backlash to Trumps abrupt decision was immediate.","(5, 2500)"
2256,"Defense Secretary James Mattis pleaded with the President to change his mind; when he didnt, Mattis resigned.","(5, 2501)"
2257,So did McGurk.,"(5, 2502)"
2258,Even Trumps Republican allies expressed outrage.,"(5, 2503)"
2259,Lindsey Graham called the decision a stain on the honor of the United States. A bipartisan group of senators appealed to the White House.,"(5, 2504)"
2260,"If you decide to follow through with your decision to pull our troops out of Syria, any remnants of ISIS in Syria will surely renew and embolden their efforts in the region, they wrote.","(5, 2505)"
2261,,"(5, 2506)"
2262,"In a rare public statement, Mazloum also appealed to Trump, asking him to keep at least half of the two thousand troops in place until all of the Islamic States territory was liberated.","(5, 2600)"
2263,"We would like to have air cover, air support and a force on the ground to coordinate with us, Kobani told reporters travelling with an American military delegation.","(5, 2601)"
2264,"American forces must remain beside us. Trump had once pledged to protect the S.D.F., Mazloum said.","(5, 2602)"
2265,"I want him to live up to his word. In a separate conversation, he admitted to me, Were worried about being alone again.","(5, 2603)"
2266,,"(5, 2604)"
2267,"Mazloum did not waver, however.","(5, 2700)"
2268,"Immediately, we started thinking of the phase after the American presence in Syria, and how were going to distribute our forces and depend on our own capacity to preserve those gains, he told me.","(5, 2701)"
2269,"At the end of the day, this is an internal American decision, and we cannot intervene in it.","(5, 2702)"
2270,So we started thinking about how were going to be able to fight and do policy without them.,"(5, 2703)"
2271,,"(5, 2704)"
2272,"In Washington, the backlash to Trumps abrupt decision was immediate.","(5, 2500)"
2273,"Defense Secretary James Mattis pleaded with the President to change his mind; when he didnt, Mattis resigned.","(5, 2501)"
2274,So did McGurk.,"(5, 2502)"
2275,Even Trumps Republican allies expressed outrage.,"(5, 2503)"
2276,Lindsey Graham called the decision a stain on the honor of the United States. A bipartisan group of senators appealed to the White House.,"(5, 2504)"
2277,"If you decide to follow through with your decision to pull our troops out of Syria, any remnants of ISIS in Syria will surely renew and embolden their efforts in the region, they wrote.","(5, 2505)"
2278,,"(5, 2506)"
2279,"In a rare public statement, Mazloum also appealed to Trump, asking him to keep at least half of the two thousand troops in place until all of the Islamic States territory was liberated.","(5, 2600)"
2280,"We would like to have air cover, air support and a force on the ground to coordinate with us, Kobani told reporters travelling with an American military delegation.","(5, 2601)"
2281,"American forces must remain beside us. Trump had once pledged to protect the S.D.F., Mazloum said.","(5, 2602)"
